дата_факт,регион,девелопер_корр,нейминг,м2,шт,микс,базовая,чистовая,локация SMLT,координаты,индекс,индекс_проект,дата,комментарий
01.06.2023,Московская область,Ikon Development/ФСК,Заречный квартал,"8247,3",209,2912780318,2912780318,2912780318,0,0,,Заречный квартал,01.07.2023,
01.06.2023,Московская область,СК Зеленоградский,Зеленоградский,"5749,8",132,709963399,690747399,709963399,0,0,,Зеленоградский,01.07.2023,
01.06.2023,Московская область,МИЦ,Зеленые аллеи,"204,3",3,28649477,27341477,31427477,0,0,,Зеленые аллеи,01.07.2023,
01.06.2023,Московская область,ПИК,Ильинские луга,"22180,4",558,3517503354,3073895354,3517503354,0,0,,Ильинские луга,01.07.2023,
01.06.2023,Московская область,Гранель,Императорские Мытищи,"2854,8",54,495772369,492306369,525440369,0,0,,Императорские Мытищи,01.07.2023,
01.06.2023,Московская область,Гранель,Инновация,"3167,1",75,754024499,747494499,807408499,0,0,,Инновация,01.07.2023,
01.06.2023,Московская область,Галакс,Истомкино,"4126,5",118,594650000,594650000,594650000,0,0,,Истомкино,01.07.2023,
01.06.2023,Московская область,Ареал,Карамельный,15672,242,2734956644,2630016144,2943456144,0,0,,Карамельный,01.07.2023,
01.06.2023,Московская область,Ферро-Строй,Катуар,"8122,9",161,1070193358,985504658,1147962658,0,0,,Катуар,01.07.2023,
01.06.2023,Московская область,МИЦ,Каштановая роща,"2392,9",59,412383009,392285009,440143009,0,0,,Каштановая роща,01.07.2023,
01.06.2023,Московская область,Волжский ДСК,Квартал С-3 (Дубна),"4931,2",61,600927780,600927780,600927780,0,0,,Квартал С-3 (Дубна),01.07.2023,
01.06.2023,Московская область,BTR Group,Кит,"10789,9",245,2518031366,2397065266,2612863266,0,0,,Кит,01.07.2023,
01.06.2023,Московская область,ТехноСтройОлимп,Клевер,"13135,7",309,1460646920,1460646920,1723360920,0,0,,Клевер,01.07.2023,
01.06.2023,Московская область,Гранд МО,Клюквенный,"1215,5",13,96568685,96568685,120878685,0,0,,Клюквенный,01.07.2023,
01.06.2023,Московская область,СФД,Космос,"31633,7",703,3998925164,3935769164,4532905164,0,0,,Космос,01.07.2023,
01.06.2023,Московская область,Еврострой,Котельнические высотки,"197,4",3,28170504,28170504,32118504,0,0,,Котельнические высотки,01.07.2023,
01.06.2023,Московская область,Веста Групп,Кратовоград,"924,4",16,127671580,127671580,146159580,0,0,,Кратовоград,01.07.2023,
01.06.2023,Московская область,Архантика,Леонтьево,"1625,9",36,118112050,118112050,118112050,0,0,,Леонтьево,01.07.2023,
01.06.2023,Московская область,Строительный трест 10,Лесная поляна,"5369,7",80,438509000,438509000,545903000,0,0,,Лесная поляна,01.07.2023,
01.06.2023,Московская область,Диострой Инвест,Лесная сказка (Ногинск),"6559,2",132,721468000,721468000,721468000,0,0,,Лесная сказка (Ногинск),01.07.2023,
01.06.2023,Московская область,Березовец,Лесной квартал,256,6,30350000,30350000,30350000,0,0,,Лесной квартал,01.07.2023,
01.06.2023,Московская область,ПИК,Люберецкий,"82,5",2,17486500,15836500,17486500,0,0,,Люберецкий,01.07.2023,
01.06.2023,Московская область,M1 Development,М1 Сколково,466,12,88304400,88304400,96732400,0,0,,М1 Сколково,01.07.2023,
01.06.2023,Московская область,ТехноСтройОлимп,Майданово Парк,"3087,3",78,385190000,385190000,392676000,0,0,,Майданово Парк,01.07.2023,
01.06.2023,Московская область,Недвижимость и Право,Малая Истра,"5619,2",104,540376240,540376240,540376240,0,0,,Малая Истра,01.07.2023,
01.06.2023,Московская область,СК МАЯК,Маяк,"1030,6",30,215867819,215867819,215867819,0,0,,Маяк,01.07.2023,
01.06.2023,Московская область,Топаз,Мессиер 18,"17145,5",251,2445149970,2445149970,2445149970,0,0,,Мессиер 18,01.07.2023,
01.06.2023,Московская область,Гефест,Микояна,"271,7",4,38298600,38298600,42228600,0,0,,Микояна,01.07.2023,
01.06.2023,Московская область,Ingrad,Миловидное,2452,55,426202828,426202828,475242828,0,0,,Миловидное,01.07.2023,
01.06.2023,Московская область,Crocus Group,Митино О2,"10516,2",206,1212837586,1212837586,1411249586,0,0,,Митино О2,01.07.2023,
01.06.2023,Московская область,Ингеоком,Мишино,"7815,3",147,1267992849,1267992849,1267992849,0,0,,Мишино,01.07.2023,
01.06.2023,Московская область,Стройспецмонтаж,Мой город (Электрогорск),"2952,9",50,252001000,215106300,273322300,0,0,,Мой город (Электрогорск),01.07.2023,
01.06.2023,Московская область,Проксима-1,Москворецкий (Тучково),"2444,9",55,272184435,272184435,272184435,0,0,,Москворецкий (Тучково),01.07.2023,
01.06.2023,Московская область,СФД,Мытищи Лайт,"2259,9",45,307057761,307057761,307057761,0,0,,Мытищи Лайт,01.07.2023,
01.06.2023,Московская область,Ломоносов Девелопмент,Мытищи Сити,"14092,3",280,2847735500,2847735500,2847735500,0,0,,Мытищи Сити,01.07.2023,
01.06.2023,Московская область,Стрелец,Немчиновка Резиденс,315,4,38076000,38076000,44376000,0,0,,Немчиновка Резиденс,01.07.2023,
01.06.2023,Московская область,Мегастрой,Никольская панорама,810,12,103380000,103380000,103380000,0,0,,Никольская панорама,01.07.2023,
01.06.2023,Московская область,Гранель,Новая Рига,"10060,8",245,1832541512,1753103512,1953571512,0,0,,Новая Рига,01.07.2023,
01.06.2023,Московская область,Квартал Инвестстрой,Новая Щербинка,"6980,9",153,1179877649,1141970449,1244112449,0,0,,Новая Щербинка,01.07.2023,
01.06.2023,Московская область,RDI,Ново-Молоково,"13955,9",291,2354421000,2354421000,2358237000,0,0,,Ново-Молоково,01.07.2023,
01.06.2023,Московская область,Аверус,Новоград Монино,"27973,6",581,2803304785,2803304785,3362776785,0,0,,Новоград Монино,01.07.2023,
01.06.2023,Московская область,Атлант,Новое Вашутино,1580,54,236696318,236696318,236696318,0,0,,Новое Вашутино,01.07.2023,
01.06.2023,Московская область,Строймонтаж,Новое Жегалово,"855,8",13,102426000,96435400,113551400,0,0,,Новое Жегалово,01.07.2023,
01.06.2023,Московская область,Авигран,Новое Лыткарино,"4462,6",93,689502142,689502142,778754142,0,0,,Новое Лыткарино,01.07.2023,
01.06.2023,Московская область,Ingrad,Новое Пушкино,14332,306,2247237800,2068257800,2354897800,0,0,,Новое Пушкино,01.07.2023,
01.06.2023,Московская область,Эксперт,Новокосино-2,"715,7",19,135619260,135619260,135619260,0,0,,Новокосино-2,01.07.2023,
01.06.2023,Московская область,Коломенский домостроитель,Новоокский,"6309,3",107,503421400,503421400,503421400,0,0,,Новоокский,01.07.2023,
01.06.2023,Московская область,3-RED,Новотомилино,"4353,7",145,863748677,810320277,897394277,0,0,,Новотомилино,01.07.2023,
01.06.2023,Московская область,RTD GROUP,Новые Островцы Южный,"3158,2",93,436954380,436954380,461804380,0,0,,Новые Островцы Южный,01.07.2023,
01.06.2023,Московская область,Ikon Development,Новый Зеленоград,8906,305,1566548887,1562327187,1726601187,0,0,,Новый Зеленоград,01.07.2023,
01.06.2023,Московская область,Гефест,Новый Катуар,"9732,1",208,1144479636,1144479636,1144479636,0,0,,Новый Катуар,01.07.2023,
01.06.2023,Московская область,Ingrad,Одинград Лесной квартал,"390,4",5,97832234,95880234,103688234,0,0,,Одинград Лесной квартал,01.07.2023,
01.06.2023,Московская область,Стройтек,Одинцовские кварталы,"5323,7",113,313897336,313897336,317411336,0,0,,Одинцовские кварталы,01.07.2023,
01.06.2023,Московская область,Glorax,Олимп (Хотьково),"2220,6",38,256366160,256366160,300778160,0,0,,Олимп (Хотьково),01.07.2023,
01.06.2023,Московская область,Author Development,Олимп-2 (Хотьково),"5832,6",120,623831750,623831750,623831750,0,0,,Олимп-2 (Хотьково),01.07.2023,
01.06.2023,Московская область,ТехноСтройОлимп,Олимп-3,"1804,2",32,233350000,233350000,267558000,0,0,,Олимп-3,01.07.2023,
01.06.2023,Московская область,Фонд развития территорий,Опалиха О3,676,15,123403770,123403770,123403770,0,0,,Опалиха О3,01.07.2023,
01.06.2023,Московская область,ПИК,Оранж Парк,"25,4",1,8455660,7947660,8455660,0,0,,Оранж Парк,01.07.2023,
01.06.2023,Московская область,Инвестстрой,Отрадный,"5274,4",121,853470200,852145100,909019100,0,0,,Отрадный,01.07.2023,
01.06.2023,Московская область,Kaskad Family/ФСК,Парк Апрель,"8168,8",157,1388013172,1376046572,1396720572,0,0,,Парк Апрель,01.07.2023,
01.06.2023,Московская область,Villagio Estate,Парк Фонтэ,"555,3",2,107470000,107470000,107470000,0,0,,Парк Фонтэ,01.07.2023,
01.06.2023,Московская область,СК Зеленоградский,Первый Зеленоградский,"30518,3",522,3089672662,3089145562,3237335562,0,0,,Первый Зеленоградский,01.07.2023,
01.06.2023,Московская область,Брусника,Первый квартал,8199,109,1462897364,1462897364,1477127364,0,0,,Первый квартал,01.07.2023,
01.06.2023,Московская область,ДСК-1 (ФСК),Первый Южный,"8455,8",168,1499035886,1384941086,1554057086,0,0,,Первый Южный,01.07.2023,
01.06.2023,Московская область,Региондевелопмент,Пилот 9 18,1342,27,213673281,213673281,235953281,0,0,,Пилот 9 18,01.07.2023,
01.06.2023,Московская область,SDI Group,Пироговская Ривьера,"12353,8",243,1725954456,1725954456,1973030456,0,0,,Пироговская Ривьера,01.07.2023,
01.06.2023,Московская область,ГК Полёт,Полет,"656,3",13,88043000,88043000,96345000,0,0,,Полет,01.07.2023,
01.06.2023,Московская область,Веста Групп,Пустовский,1201,25,156227500,156227500,180247500,0,0,,Пустовский,01.07.2023,
01.06.2023,Московская область,М.О.Д.,Радость,4885,152,634252870,634252870,634252870,0,0,,Радость,01.07.2023,
01.06.2023,Московская область,Сити XXI век,Рафинад,11125,201,2199364610,2038064610,2260564610,0,0,,Рафинад,01.07.2023,
01.06.2023,Московская область,Арс,Резиденция 15,2697,49,345136871,345136871,345136871,0,0,,Резиденция 15,01.07.2023,
01.06.2023,Московская область,Профи Инвест,Ривер Парк (Королев),"29595,3",641,4029734050,4029734050,4035262050,0,0,,Ривер Парк (Королев),01.07.2023,
01.06.2023,Московская область,Аструм,Ривер Хаус,"21284,6",195,3043794816,3040832416,3466524416,0,0,,Ривер Хаус,01.07.2023,
01.06.2023,Московская область,ФСК,Римский,"35409,8",676,7214794663,7029809463,7715681463,0,0,,Римский,01.07.2023,
01.06.2023,Московская область,Фонд дольщиков Московской области,Светлый (Лосино-Петровский),"1309,4",32,126461122,126461122,152649122,0,0,,Светлый (Лосино-Петровский),01.07.2023,
01.06.2023,Московская область,Seven Suns Development,Светлый мир БиоПолиc,"33941,5",772,5208713335,4899367335,5208713335,0,0,,Светлый мир БиоПолиc,01.07.2023,
